file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
neighborhoods/jamaica/new-construction/index.html,New Construction Homes in Jamaica Queens NY | 2026 Guide | Gadura Real Estate,New Construction Homes in Jamaica Queens NY | 2026 Guide,True,"Guide to new construction and gut-renovated homes in Jamaica, Queens NY. What's available, what to expect, and how to find pre-market listings.","Guide to new construction and gut-renovated homes in Jamaica, Queens NY. What's available, what to expect, and how to find pre-market listings.",False
neighborhoods/jamaica/commute-transit/index.html,Commuting from Jamaica Queens NY | Transit Guide 2026 | Gadura Real Estate,Commuting from Jamaica Queens NY | Transit Guide 2026,True,"Complete transit guide for Jamaica, Queens NY. Subway, bus, and commute times to Manhattan. 30 min to Midtown.","Complete transit guide for Jamaica, Queens NY. Subway, bus, and commute times to Manhattan. 30 min to Midtown.",False
neighborhoods/jamaica/first-time-buyer/index.html,First-Time Home Buyer Guide Jamaica Queens NY 2026 | HPD $100K Program | Gadura Real Estate,First-Time Home Buyer Guide Jamaica Queens NY 2026 | HPD...,True,"First-time buyer guide for Jamaica, Queens NY. HPD HomeFirst $100,000 down payment assistance, SONYMA loans, FHA 3.5% down, and step-by-step advice.","First-time buyer guide for Jamaica, Queens NY. HPD HomeFirst $100,000 down payment assistance, SONYMA loans, FHA 3.5% down, and step-by-step advice.",False
neighborhoods/jamaica/zip-11436/index.html,ZIP Code 11436 Real Estate | Jamaica Queens NY 2026 | Gadura Real Estate,ZIP Code 11436 Real Estate | Jamaica Queens NY 2026,True,"Homes for sale in ZIP code 11436, Jamaica Queens NY. Median price $720,000, property taxes $6,900/year, schools, and transit.","Homes for sale in ZIP code 11436, Jamaica Queens NY. Median price $720,000, property taxes $6,900/year, schools, and transit.",False
neighborhoods/jamaica/property-taxes/index.html,"Jamaica Property Taxes 2026 | Tax Rate, Exemptions & Appeals Guide | Gadura Real Estate","Jamaica Property Taxes 2026 | Tax Rate, Exemptions &...",True,"Complete property tax guide for Jamaica. Estimated annual tax $6,900, effective rate 0.88%, exemptions, and how to appeal.","Complete property tax guide for Jamaica. Estimated annual tax $6,900, effective rate 0.88%, exemptions, and how to appeal.",False
neighborhoods/jamaica/schools/index.html,Schools in Jamaica Queens NY | 2026 Parent's Guide | Gadura Real Estate,Schools in Jamaica Queens NY | 2026 Parent's Guide,True,"Complete guide to public schools serving Jamaica, Queens NY. GreatSchools ratings, school zones, and how schools affect home values.","Complete guide to public schools serving Jamaica, Queens NY. GreatSchools ratings, school zones, and how schools affect home values.",False
neighborhoods/jamaica/buying-guide/index.html,Buying a Home in Jamaica Queens NY — 2026 Guide | Gadura Real Estate,Buying a Home in Jamaica Queens NY — 2026 Guide | Gadura RE,True,"Complete guide to buying a home in Jamaica, Queens NY. Step-by-step process, closing costs, market timing, and down payment assistance programs.","Complete guide to buying a home in Jamaica, Queens NY. Step-by-step process, closing costs, market timing, and down payment assistance programs.",False
neighborhoods/jamaica/vs-hollis/index.html,Jamaica vs Hollis Queens NY — Neighborhood Comparison 2026 | Gadura Real Estate,Jamaica vs Hollis Queens NY — Neighborhood Comparison 2026,True,"Side-by-side comparison of Jamaica and Hollis. Home prices, property taxes, commute times, schools, and which neighborhood fits your needs.","Side-by-side comparison of Jamaica and Hollis. Home prices, property taxes, commute times, schools, and which neighborhood fits your needs.",False
neighborhoods/jamaica/moving-guide/index.html,Moving to Jamaica Queens NY | Complete Relocation Guide 2026 | Gadura Real Estate,Moving to Jamaica Queens NY | Complete Relocation Guide 2026,True,"Complete relocation guide for Jamaica, Queens NY. Cost of living, schools, transit, utilities, and everything newcomers need to know.","Complete relocation guide for Jamaica, Queens NY. Cost of living, schools, transit, utilities, and everything newcomers need to know.",False
neighborhoods/manhattan/inwood.html,Inwood Real Estate Agent | Nitin Gadura | Gadura Real Estate,Inwood Real Estate Agent | Nitin Gadura | Gadura Real Estate,False,"Nitin Gadura — Licensed NYS real estate agent serving Inwood, Manhattan. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Inwood, Manhattan. Median $580K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/greenwich-village.html,Greenwich Village Real Estate Agent | Nitin Gadura | Gadura Real Estate,Greenwich Village Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving Greenwich Village, Manhattan. Median $1.85M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Greenwich Village, Manhattan. Median $1.85M. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/hells-kitchen.html,Hell's Kitchen Real Estate Agent | Nitin Gadura | Gadura Real Estate,Hell's Kitchen Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Hell's Kitchen, Manhattan. Median $1.10M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Hell's Kitchen, Manhattan. Median $1.10M. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/hamilton-heights.html,Hamilton Heights Real Estate Agent | Nitin Gadura | Gadura Real Estate,Hamilton Heights Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving Hamilton Heights, Manhattan. Median $750K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Hamilton Heights, Manhattan. Median $750K. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/nolita.html,NoLita Real Estate Agent | Nitin Gadura | Gadura Real Estate,NoLita Real Estate Agent | Nitin Gadura | Gadura Real Estate,False,"Nitin Gadura — Licensed NYS real estate agent serving NoLita, Manhattan. Median $2.10M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving NoLita, Manhattan. Median $2.10M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/flatiron.html,Flatiron Real Estate Agent | Nitin Gadura | Gadura Real Estate,Flatiron Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Flatiron, Manhattan. Median $1.85M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Flatiron, Manhattan. Median $1.85M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/tribeca.html,Tribeca Real Estate Agent | Nitin Gadura | Gadura Real Estate,Tribeca Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Tribeca, Manhattan. Median $4.20M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Tribeca, Manhattan. Median $4.20M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/morningside-heights.html,Morningside Heights Real Estate Agent | Nitin Gadura | Gadura Real Estate,Morningside Heights Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving Morningside Heights, Manhattan. Median $850K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Morningside Heights, Manhattan. Median $850K. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/gramercy.html,Gramercy Real Estate Agent | Nitin Gadura | Gadura Real Estate,Gramercy Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Gramercy, Manhattan. Median $1.45M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Gramercy, Manhattan. Median $1.45M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/midtown-west.html,Midtown West Real Estate Agent | Nitin Gadura | Gadura Real Estate,Midtown West Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Midtown West, Manhattan. Median $1.20M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Midtown West, Manhattan. Median $1.20M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/west-harlem.html,West Harlem Real Estate Agent | Nitin Gadura | Gadura Real Estate,West Harlem Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving West Harlem, Manhattan. Median $800K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving West Harlem, Manhattan. Median $800K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/lower-east-side.html,Lower East Side Real Estate Agent | Nitin Gadura | Gadura Real Estate,Lower East Side Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Lower East Side, Manhattan. Median $1.20M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Lower East Side, Manhattan. Median $1.20M. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/upper-west-side.html,Upper West Side Real Estate Agent | Nitin Gadura | Gadura Real Estate,Upper West Side Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving Upper West Side, Manhattan. Median $1.35M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Upper West Side, Manhattan. Median $1.35M. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/financial-district.html,Financial District Real Estate Agent | Nitin Gadura | Gadura Real Estate,Financial District Real Estate Agent | Nitin Gadura,True,"Nitin Gadura — Licensed NYS real estate agent serving Financial District, Manhattan. Median $1.10M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving Financial District, Manhattan. Median $1.10M. Hindi, Punjabi, Guyanese Creole spoken.",True
neighborhoods/manhattan/soho.html,SoHo Real Estate Agent | Nitin Gadura | Gadura Real Estate,SoHo Real Estate Agent | Nitin Gadura | Gadura Real Estate,False,"Nitin Gadura — Licensed NYS real estate agent serving SoHo, Manhattan. Median $2.95M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving SoHo, Manhattan. Median $2.95M. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
neighborhoods/manhattan/east-harlem.html,East Harlem Real Estate Agent | Nitin Gadura | Gadura Real Estate,East Harlem Real Estate Agent | Nitin Gadura | Gadura RE,True,"Nitin Gadura — Licensed NYS real estate agent serving East Harlem, Manhattan. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132. 4.9 stars across 57+ reviews.","Nitin Gadura — Licensed NYS real estate agent serving East Harlem, Manhattan. Median $720K. Hindi, Punjabi, Guyanese Creole spoken. Call (917) 705-0132.",True
